 34.78954,127.76400, 0.0000E+00
 34.78956,127.76600, 0.0000E+00
 34.78959,127.76900, 0.0000E+00
 34.78961,127.77100, 0.0000E+00
 34.78963,127.77300, 0.0000E+00
 34.78965,127.77500, 0.0000E+00
 34.78967,127.77700, 0.0000E+00
 34.78970,127.78000, 0.0000E+00
 34.78972,127.78200, 0.0000E+00
 34.78974,127.78400, 0.0000E+00
 34.78976,127.78600, 0.0000E+00
 34.78978,127.78800, 0.0000E+00
 34.78980,127.79100, 0.0000E+00
 34.78983,127.79300, 0.0000E+00
 34.78985,127.79500, 0.0000E+00
 34.78987,127.79700, 0.0000E+00
 34.78989,127.79900, 0.0000E+00
 34.78991,127.80100, 0.0000E+00
 34.78993,127.80400, 0.0000E+00
 34.78996,127.80600, 0.0000E+00
 34.78998,127.80800, 0.0000E+00
 34.79000,127.81000, 0.0000E+00
 34.79002,127.81200, 0.0000E+00
 34.79004,127.81500, 0.0000E+00
 34.79006,127.81700, 0.0000E+00
 34.79008,127.81900, 0.0000E+00
 34.79010,127.82100, 0.0000E+00
 34.79013,127.82300, 0.0000E+00
 34.79015,127.82600, 0.0000E+00
 34.79017,127.82800, 0.0000E+00
 34.79019,127.83000, 0.0000E+00
 34.79021,127.83200, 0.0000E+00
 34.79023,127.83400, 0.0000E+00
 34.79025,127.83600, 0.0000E+00
 34.79027,127.83900, 0.0000E+00
 34.79029,127.84100, 0.0000E+00
 34.79031,127.84300, 0.0000E+00
 34.79034,127.84500, 0.0000E+00
 34.79036,127.84700, 0.0000E+00
 34.79038,127.85000, 0.0000E+00
 34.79040,127.85200, 0.0000E+00
 34.79042,127.85400, 0.0000E+00
 34.79044,127.85600, 0.0000E+00
 34.79046,127.85800, 0.0000E+00
 34.79048,127.86000, 0.0000E+00
 34.79050,127.86300, 0.0000E+00
 34.79052,127.86500, 0.0000E+00
 34.79054,127.86700, 0.0000E+00
 34.79056,127.86900, 0.0000E+00
 34.79058,127.87100, 0.0000E+00
 34.79060,127.87400, 0.0000E+00
 34.79062,127.87600, 0.0000E+00
 34.79064,127.87800, 0.0000E+00
 34.79066,127.88000, 0.0000E+00
 34.79068,127.88200, 0.0000E+00
 34.79070,127.88500, 0.0000E+00
 34.79072,127.88700, 0.0000E+00
 34.79074,127.88900, 0.0000E+00
 34.79076,127.89100, 0.0000E+00
 34.79078,127.89300, 0.0000E+00
 34.79080,127.89500, 0.0000E+00
 34.79082,127.89800, 0.0000E+00
 34.79084,127.90000, 0.0000E+00
 34.79086,127.90200, 0.0000E+00
 34.79088,127.90400, 0.0000E+00
 34.79090,127.90600, 0.0000E+00
 34.79092,127.90900, 0.0000E+00
 34.78937,127.58300, 0.0000E+00
 34.78939,127.58500, 0.0000E+00
 34.78942,127.58700, 0.0000E+00
 34.78944,127.58900, 0.0000E+00
 34.78947,127.59200, 0.0000E+00
 34.78949,127.59400, 0.0000E+00
 34.78952,127.59600, 0.0000E+00
 34.78954,127.59800, 0.0000E+00
 34.78957,127.60000, 0.0000E+00
 34.78959,127.60300, 0.0000E+00
 34.78962,127.60500, 0.0000E+00
 34.78964,127.60700, 0.0000E+00
 34.78967,127.60900, 0.0000E+00
 34.78969,127.61100, 0.0000E+00
 34.78972,127.61300, 0.0000E+00
 34.78974,127.61600, 0.0000E+00
 34.78977,127.61800, 0.0000E+00
 34.78979,127.62000, 0.0000E+00
 34.78982,127.62200, 0.0000E+00
 34.78984,127.62400, 0.0000E+00
 34.78987,127.62700, 0.0000E+00
 34.78989,127.62900, 0.0000E+00
 34.78992,127.63100, 0.0000E+00
 34.78994,127.63300, 0.0000E+00
 34.78997,127.63500, 0.0000E+00
 34.78999,127.63800, 0.0000E+00
 34.79002,127.64000, 0.0000E+00
 34.79004,127.64200, 0.0000E+00
 34.79006,127.64400, 0.0000E+00
 34.79009,127.64600, 0.0000E+00
 34.79011,127.64800, 0.0000E+00
 34.79014,127.65100, 0.0000E+00
 34.79016,127.65300, 0.0000E+00
 34.79019,127.65500, 0.0000E+00
 34.79021,127.65700, 0.0000E+00
 34.79023,127.65900, 0.0000E+00
 34.79026,127.66200, 0.0000E+00
 34.79028,127.66400, 0.0000E+00
 34.79031,127.66600, 0.0000E+00
 34.79033,127.66800, 0.0000E+00
 34.79035,127.67000, 0.0000E+00
 34.79038,127.67200, 0.0000E+00
 34.79040,127.67500, 0.0000E+00
 34.79043,127.67700, 0.0000E+00
 34.79045,127.67900, 0.0000E+00
 34.79047,127.68100, 0.0000E+00
 34.79050,127.68300, 0.0000E+00
 34.79052,127.68600, 0.0000E+00
 34.79054,127.68800, 0.0000E+00
 34.79057,127.69000, 0.0000E+00
 34.79059,127.69200, 0.0000E+00
 34.79061,127.69400, 0.0000E+00
 34.79064,127.69700, 0.0000E+00
 34.79066,127.69900, 0.0000E+00
 34.79068,127.70100, 0.0000E+00
 34.79071,127.70300, 0.0000E+00
 34.79073,127.70500, 0.0000E+00
 34.79075,127.70700, 0.0000E+00
 34.79078,127.71000, 0.0000E+00
 34.79080,127.71200, 0.0000E+00
 34.79082,127.71400, 0.0000E+00
 34.79085,127.71600, 0.0000E+00
 34.79087,127.71800, 0.0000E+00
 34.79089,127.72100, 0.0000E+00
 34.79092,127.72300, 0.0000E+00
 34.79094,127.72500, 0.0000E+00
 34.79096,127.72700, 0.0000E+00
 34.79098,127.72900, 0.0000E+00
 34.79101,127.73100, 0.0000E+00
 34.79103,127.73400, 0.0000E+00
 34.79105,127.73600, 0.0000E+00
 34.79108,127.73800, 0.0000E+00
 34.79110,127.74000, 0.0000E+00
 34.79112,127.74200, 0.0000E+00
 34.79114,127.74500, 0.0000E+00
 34.79117,127.74700, 0.0000E+00
 34.79119,127.74900, 0.0000E+00
 34.79121,127.75100, 0.0000E+00
 34.79123,127.75300, 0.0000E+00
 34.79126,127.75600, 0.0000E+00
 34.79128,127.75800, 0.0000E+00
 34.79130,127.76000, 0.0000E+00
 34.79132,127.76200, 0.0000E+00
 34.79134,127.76400, 0.0000E+00
 34.79137,127.76600, 0.0000E+00
 34.79139,127.76900, 0.0000E+00
 34.79141,127.77100, 0.0000E+00
 34.79143,127.77300, 0.0000E+00
 34.79145,127.77500, 0.0000E+00
 34.79148,127.77700, 0.0000E+00
 34.79150,127.78000, 0.0000E+00
 34.79152,127.78200, 0.0000E+00
 34.79154,127.78400, 0.0000E+00
 34.79156,127.78600, 0.0000E+00
 34.79159,127.78800, 0.0000E+00
 34.79161,127.79100, 0.0000E+00
 34.79163,127.79300, 0.0000E+00
 34.79165,127.79500, 0.0000E+00
 34.79167,127.79700, 0.0000E+00
 34.79169,127.79900, 0.0000E+00
 34.79172,127.80100, 0.0000E+00
 34.79174,127.80400, 0.0000E+00
 34.79176,127.80600, 0.0000E+00
 34.79178,127.80800, 0.0000E+00
 34.79180,127.81000, 0.0000E+00
 34.79182,127.81200, 0.0000E+00
 34.79184,127.81500, 0.0000E+00
 34.79187,127.81700, 0.0000E+00
 34.79189,127.81900, 0.0000E+00
 34.79191,127.82100, 0.0000E+00
 34.79193,127.82300, 0.0000E+00
 34.79195,127.82500, 0.0000E+00
 34.79197,127.82800, 0.0000E+00
 34.79199,127.83000, 0.0000E+00
 34.79201,127.83200, 0.0000E+00
 34.79203,127.83400, 0.0000E+00
 34.79206,127.83600, 0.0000E+00
 34.79208,127.83900, 0.0000E+00
 34.79210,127.84100, 0.0000E+00
 34.79212,127.84300, 0.0000E+00
 34.79214,127.84500, 0.0000E+00
 34.79216,127.84700, 0.0000E+00
 34.79218,127.85000, 0.0000E+00
 34.79220,127.85200, 0.0000E+00
 34.79222,127.85400, 0.0000E+00
 34.79224,127.85600, 0.0000E+00
 34.79226,127.85800, 0.0000E+00
 34.79228,127.86000, 0.0000E+00
 34.79230,127.86300, 0.0000E+00
 34.79232,127.86500, 0.0000E+00
 34.79234,127.86700, 0.0000E+00
 34.79236,127.86900, 0.0000E+00
 34.79238,127.87100, 0.0000E+00
 34.79240,127.87400, 0.0000E+00
 34.79243,127.87600, 0.0000E+00
 34.79245,127.87800, 0.0000E+00
 34.79247,127.88000, 0.0000E+00
 34.79249,127.88200, 0.0000E+00
 34.79251,127.88400, 0.0000E+00
 34.79253,127.88700, 0.0000E+00
 34.79255,127.88900, 0.0000E+00
 34.79257,127.89100, 0.0000E+00
 34.79259,127.89300, 0.0000E+00
 34.79261,127.89500, 0.0000E+00
 34.79263,127.89800, 0.0000E+00
 34.79264,127.90000, 0.0000E+00
 34.79266,127.90200, 0.0000E+00
 34.79268,127.90400, 0.0000E+00
 34.79270,127.90600, 0.0000E+00
 34.79272,127.90900, 0.0000E+00
 34.79117,127.58300, 0.0000E+00
 34.79120,127.58500, 0.0000E+00
 34.79122,127.58700, 0.0000E+00
 34.79125,127.58900, 0.0000E+00
 34.79127,127.59200, 0.0000E+00
 34.79130,127.59400, 0.0000E+00
 34.79132,127.59600, 0.0000E+00
 34.79135,127.59800, 0.0000E+00
 34.79137,127.60000, 0.0000E+00
 34.79140,127.60300, 0.0000E+00
 34.79142,127.60500, 0.0000E+00
 34.79145,127.60700, 0.0000E+00
 34.79147,127.60900, 0.0000E+00
 34.79150,127.61100, 0.0000E+00
 34.79152,127.61300, 0.0000E+00
 34.79155,127.61600, 0.0000E+00
 34.79157,127.61800, 0.0000E+00
 34.79160,127.62000, 0.0000E+00
 34.79162,127.62200, 0.0000E+00
 34.79165,127.62400, 0.0000E+00
 34.79167,127.62700, 0.0000E+00
 34.79170,127.62900, 0.0000E+00
 34.79172,127.63100, 0.0000E+00
 34.79175,127.63300, 0.0000E+00
 34.79177,127.63500, 0.0000E+00
 34.79179,127.63700, 0.0000E+00
 34.79182,127.64000, 0.0000E+00
 34.79184,127.64200, 0.0000E+00
 34.79187,127.64400, 0.0000E+00
 34.79189,127.64600, 0.0000E+00
 34.79192,127.64800, 0.0000E+00
 34.79194,127.65100, 0.0000E+00
 34.79196,127.65300, 0.0000E+00
 34.79199,127.65500, 0.0000E+00
 34.79201,127.65700, 0.0000E+00
 34.79204,127.65900, 0.0000E+00
 34.79206,127.66200, 0.0000E+00
 34.79208,127.66400, 0.0000E+00
 34.79211,127.66600, 0.0000E+00
 34.79213,127.66800, 0.0000E+00
 34.79216,127.67000, 0.0000E+00
 34.79218,127.67200, 0.0000E+00
 34.79220,127.67500, 0.0000E+00
 34.79223,127.67700, 0.0000E+00
 34.79225,127.67900, 0.0000E+00
 34.79228,127.68100, 0.0000E+00
 34.79230,127.68300, 0.0000E+00
 34.79232,127.68600, 0.0000E+00
 34.79235,127.68800, 0.0000E+00
 34.79237,127.69000, 0.0000E+00
 34.79239,127.69200, 0.0000E+00
 34.79242,127.69400, 0.0000E+00
 34.79244,127.69600, 0.0000E+00
 34.79246,127.69900, 0.0000E+00
 34.79249,127.70100, 0.0000E+00
 34.79251,127.70300, 0.0000E+00
 34.79253,127.70500, 0.0000E+00
 34.79256,127.70700, 0.0000E+00
 34.79258,127.71000, 0.0000E+00
 34.79260,127.71200, 0.0000E+00
 34.79263,127.71400, 0.0000E+00
 34.79265,127.71600, 0.0000E+00
 34.79267,127.71800, 0.0000E+00
 34.79270,127.72100, 0.0000E+00
 34.79272,127.72300, 0.0000E+00
 34.79274,127.72500, 0.0000E+00
 34.79276,127.72700, 0.0000E+00
 34.79279,127.72900, 0.0000E+00
 34.79281,127.73100, 0.0000E+00
 34.79283,127.73400, 0.0000E+00
 34.79286,127.73600, 0.0000E+00
 34.79288,127.73800, 0.0000E+00
 34.79290,127.74000, 0.0000E+00
 34.79292,127.74200, 0.0000E+00
 34.79295,127.74500, 0.0000E+00
 34.79297,127.74700, 0.0000E+00
 34.79299,127.74900, 0.0000E+00
 34.79301,127.75100, 0.0000E+00
 34.79304,127.75300, 0.0000E+00
 34.79306,127.75600, 0.0000E+00
 34.79308,127.75800, 0.0000E+00
 34.79310,127.76000, 0.0000E+00
 34.79313,127.76200, 0.0000E+00
 34.79315,127.76400, 0.0000E+00
 34.79317,127.76600, 0.0000E+00
 34.79319,127.76900, 0.0000E+00
 34.79321,127.77100, 0.0000E+00
 34.79324,127.77300, 0.0000E+00
 34.79326,127.77500, 0.0000E+00
 34.79328,127.77700, 0.0000E+00
 34.79330,127.78000, 0.0000E+00
 34.79332,127.78200, 0.0000E+00
 34.79335,127.78400, 0.0000E+00
 34.79337,127.78600, 0.0000E+00
 34.79339,127.78800, 0.0000E+00
 34.79341,127.79000, 0.0000E+00
 34.79343,127.79300, 0.0000E+00
 34.79345,127.79500, 0.0000E+00
 34.79348,127.79700, 0.0000E+00
 34.79350,127.79900, 0.0000E+00
 34.79352,127.80100, 0.0000E+00
 34.79354,127.80400, 0.0000E+00
 34.79356,127.80600, 0.0000E+00
 34.79358,127.80800, 0.0000E+00
 34.79360,127.81000, 0.0000E+00
 34.79363,127.81200, 0.0000E+00
 34.79365,127.81500, 0.0000E+00
 34.79367,127.81700, 0.0000E+00
 34.79369,127.81900, 0.0000E+00
 34.79371,127.82100, 0.0000E+00
 34.79373,127.82300, 0.0000E+00
 34.79375,127.82500, 0.0000E+00
 34.79377,127.82800, 0.0000E+00
 34.79380,127.83000, 0.0000E+00
 34.79382,127.83200, 0.0000E+00
 34.79384,127.83400, 0.0000E+00
 34.79386,127.83600, 0.0000E+00
 34.79388,127.83900, 0.0000E+00
 34.79390,127.84100, 0.0000E+00
 34.79392,127.84300, 0.0000E+00
 34.79394,127.84500, 0.0000E+00
 34.79396,127.84700, 0.0000E+00
 34.79398,127.85000, 0.0000E+00
 34.79400,127.85200, 0.0000E+00
 34.79402,127.85400, 0.0000E+00
 34.79404,127.85600, 0.0000E+00
 34.79407,127.85800, 0.0000E+00
 34.79409,127.86000, 0.0000E+00
 34.79411,127.86300, 0.0000E+00
 34.79413,127.86500, 0.0000E+00
 34.79415,127.86700, 0.0000E+00
 34.79417,127.86900, 0.0000E+00
 34.79419,127.87100, 0.0000E+00
 34.79421,127.87400, 0.0000E+00
 34.79423,127.87600, 0.0000E+00
 34.79425,127.87800, 0.0000E+00
 34.79427,127.88000, 0.0000E+00
 34.79429,127.88200, 0.0000E+00
 34.79431,127.88400, 0.0000E+00
 34.79433,127.88700, 0.0000E+00
 34.79435,127.88900, 0.0000E+00
 34.79437,127.89100, 0.0000E+00
 34.79439,127.89300, 0.0000E+00
 34.79441,127.89500, 0.0000E+00
 34.79443,127.89800, 0.0000E+00
 34.79445,127.90000, 0.0000E+00
 34.79447,127.90200, 0.0000E+00
 34.79449,127.90400, 0.0000E+00
 34.79451,127.90600, 0.0000E+00
 34.79453,127.90900, 0.0000E+00
 34.79297,127.58300, 0.0000E+00
 34.79300,127.58500, 0.0000E+00
 34.79302,127.58700, 0.0000E+00
 34.79305,127.58900, 0.0000E+00
 34.79307,127.59200, 0.0000E+00
 34.79310,127.59400, 0.0000E+00
 34.79313,127.59600, 0.0000E+00
 34.79315,127.59800, 0.0000E+00
 34.79318,127.60000, 0.0000E+00
 34.79320,127.60200, 0.0000E+00
 34.79323,127.60500, 0.0000E+00
 34.79325,127.60700, 0.0000E+00
 34.79328,127.60900, 0.0000E+00
 34.79330,127.61100, 0.0000E+00
 34.79333,127.61300, 0.0000E+00
 34.79335,127.61600, 0.0000E+00
 34.79338,127.61800, 0.0000E+00
 34.79340,127.62000, 0.0000E+00
 34.79342,127.62200, 0.0000E+00
 34.79345,127.62400, 0.0000E+00
 34.79347,127.62700, 0.0000E+00
 34.79350,127.62900, 0.0000E+00
 34.79352,127.63100, 0.0000E+00
 34.79355,127.63300, 0.0000E+00
 34.79357,127.63500, 0.0000E+00
 34.79360,127.63700, 0.0000E+00
 34.79362,127.64000, 0.0000E+00
 34.79365,127.64200, 0.0000E+00
 34.79367,127.64400, 0.0000E+00
 34.79369,127.64600, 0.0000E+00
 34.79372,127.64800, 0.0000E+00
 34.79374,127.65100, 0.0000E+00
 34.79377,127.65300, 0.0000E+00
 34.79379,127.65500, 0.0000E+00
 34.79382,127.65700, 0.0000E+00
 34.79384,127.65900, 0.0000E+00
 34.79386,127.66100, 0.0000E+00
 34.79389,127.66400, 0.0000E+00
 34.79391,127.66600, 0.0000E+00
 34.79394,127.66800, 0.0000E+00
 34.79396,127.67000, 0.0000E+00
 34.79398,127.67200, 0.0000E+00
 34.79401,127.67500, 0.0000E+00
 34.79403,127.67700, 0.0000E+00
 34.79406,127.67900, 0.0000E+00
 34.79408,127.68100, 0.0000E+00
 34.79410,127.68300, 0.0000E+00
 34.79413,127.68600, 0.0000E+00
 34.79415,127.68800, 0.0000E+00
 34.79417,127.69000, 0.0000E+00
 34.79420,127.69200, 0.0000E+00
 34.79422,127.69400, 0.0000E+00
 34.79424,127.69600, 0.0000E+00
 34.79427,127.69900, 0.0000E+00
 34.79429,127.70100, 0.0000E+00
 34.79431,127.70300, 0.0000E+00
 34.79434,127.70500, 0.0000E+00
 34.79436,127.70700, 0.0000E+00
 34.79438,127.71000, 0.0000E+00
 34.79441,127.71200, 0.0000E+00
 34.79443,127.71400, 0.0000E+00
 34.79445,127.71600, 0.0000E+00
 34.79448,127.71800, 0.0000E+00
 34.79450,127.72100, 0.0000E+00
 34.79452,127.72300, 0.0000E+00
 34.79454,127.72500, 0.0000E+00
 34.79457,127.72700, 0.0000E+00
 34.79459,127.72900, 0.0000E+00
 34.79461,127.73100, 0.0000E+00
 34.79464,127.73400, 0.0000E+00
 34.79466,127.73600, 0.0000E+00
 34.79468,127.73800, 0.0000E+00
 34.79470,127.74000, 0.0000E+00
 34.79473,127.74200, 0.0000E+00
 34.79475,127.74500, 0.0000E+00
 34.79477,127.74700, 0.0000E+00
 34.79479,127.74900, 0.0000E+00
 34.79482,127.75100, 0.0000E+00
 34.79484,127.75300, 0.0000E+00
 34.79486,127.75500, 0.0000E+00
 34.79488,127.75800, 0.0000E+00
 34.79491,127.76000, 0.0000E+00
 34.79493,127.76200, 0.0000E+00
 34.79495,127.76400, 0.0000E+00
 34.79497,127.76600, 0.0000E+00
 34.79499,127.76900, 0.0000E+00
 34.79502,127.77100, 0.0000E+00
 34.79504,127.77300, 0.0000E+00
 34.79506,127.77500, 0.0000E+00
 34.79508,127.77700, 0.0000E+00
 34.79510,127.78000, 0.0000E+00
 34.79513,127.78200, 0.0000E+00
 34.79515,127.78400, 0.0000E+00
 34.79517,127.78600, 0.0000E+00
 34.79519,127.78800, 0.0000E+00
 34.79521,127.79000, 0.0000E+00
 34.79524,127.79300, 0.0000E+00
 34.79526,127.79500, 0.0000E+00
 34.79528,127.79700, 0.0000E+00
